id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
3,4,1622793,0.02,0.07,0.97,0.99,0.53,1.87,3982,3865,3859,3711
3,4,1622805,0.02,0.08,0.97,0.15,2.04,0.68,3975,3856,3621,3709
3,4,1622817,0.01,0.07,0.95,0.61,2.09,0.06,3946,3856,3919,3706
3,4,1622829,0.02,0.08,0.96,0.93,1.68,-0.43,3968,3857,3815,3710
3,4,1622841,0.03,0.08,0.97,1.08,0.99,-1.58,3986,3852,3787,3709
3,4,1622853,0.04,0.1,0.97,1.12,0.81,-2.1,3977,3861,3861,3707
3,4,1622865,0.05,0.09,0.96,-0.2,1.04,-2.77,3951,3862,3651,3707
3,4,1622877,0.03,0.06,0.95,0.01,1.89,-2.94,3999,3853,3947,3712
3,4,1622889,0.02,0.05,0.97,1.14,2.11,-0.88,3967,3847,3789,3707
3,4,1622901,0.01,0.06,0.99,1.96,4.3,-3.21,3986,3856,3779,3712
3,4,1622913,0,0.07,0.97,1.64,4.03,-5.01,3983,3853,3856,3712
3,4,1622925,0.01,0.08,0.96,1.46,2.3,-4.69,3969,3868,3617,3707
3,4,1622937,0.02,0.1,0.98,1.38,1.24,-4.83,3988,3852,3939,3716
3,4,1622949,0.02,0.11,0.98,1.03,0.38,-4.48,3927,3834,3840,3711
3,4,1622961,0.04,0.12,0.98,0.06,-0.64,-3.61,4017,3856,3767,3702
3,4,1622973,0.02,0.13,0.98,-1.21,-1.53,-2.57,3979,3854,3905,3703
3,4,1622985,0.01,0.11,0.97,-2.28,-2.18,-1.24,4002,3856,3684,3710
3,4,1622997,0.01,0.1,0.95,-2.4,-3.77,0.3,3973,3841,3952,3711
3,4,1623009,0.01,0.1,0.96,-2.54,-4.47,0.64,3984,3853,3776,3710
3,4,1623021,0.04,0.08,0.98,-2.78,-3.57,-0.16,3977,3837,3801,3710
3,4,1623033,0.06,0.07,0.99,-2.23,-1.62,-1.35,3984,3858,3852,3700
3,4,1623045,0.05,0.05,0.99,-0.04,0.58,-1.65,3936,3847,3645,3709
3,4,1623057,0.02,0.06,0.98,2.86,2.04,-2.91,3984,3856,3947,3712
3,4,1623069,-0.01,0.07,0.97,3.89,3.49,-5.12,3975,3851,3792,3706
3,4,1623081,-0.03,0.08,0.96,3.4,2.21,-5.72,3984,3853,3780,3715
3,4,1623093,-0.01,0.1,0.96,2.41,2.44,-5.55,3978,3853,3885,3709
3,4,1623105,-0.02,0.14,1,1.95,-0.84,-4.33,3993,3859,3618,3703
3,4,1623117,-0.01,0.11,0.98,0.77,-2.93,-2.37,3997,3857,3955,3712
3,4,1623129,0.03,0.12,0.98,-2.11,-2.75,-0.63,4014,3856,3824,3714
3,4,1623141,0.05,0.13,0.98,-4.75,-3.34,1.11,3955,3857,3791,3707
3,4,1623153,0.06,0.11,0.99,-5.39,-0.76,-0.37,4006,3858,3878,3706
3,4,1623165,0.02,0.08,0.97,-5.35,0.14,2.77,3959,3856,3642,3712
3,4,1623177,-0.01,0.07,0.96,-3.75,-0.41,3.38,3996,3853,3927,3709
3,4,1623189,-0.02,0.07,0.97,-2.07,-0.69,1.38,3978,3854,3825,3705
3,4,1623201,0.01,0.06,0.97,-1.15,-1.24,-1.49,3986,3855,3792,3712
3,4,1623213,0.03,0.08,0.98,0.13,-0.87,-3.12,4005,3856,3885,3712
3,4,1623225,0.04,0.1,0.99,0.44,-0.09,-4.97,3975,3861,3653,3709
3,4,1623237,0.03,0.11,0.98,-0.13,-0.2,-3.81,3931,3856,3934,3708
3,4,1623249,0.02,0.13,0.95,-2.16,-1.47,-2.36,3989,3853,3786,3706
3,4,1623261,0.01,0.13,0.95,-4.72,-3.15,0.1,3995,3856,3792,3707
3,4,1623273,0.01,0.11,0.95,-6.59,-3.85,1.51,3980,3856,3889,3712
3,4,1623285,0.03,0.1,0.96,-7.12,-4.38,1.67,3984,3858,3664,3710
3,4,1623297,0.05,0.08,0.97,-6.14,-2.25,1.25,3994,3859,3968,3711
3,4,1623309,0.05,0.07,0.97,-4.69,-0.08,-0.43,3952,3859,3774,3706
3,4,1623321,0.05,0.07,0.96,-3.18,1.83,-2.17,3984,3856,3789,3703
3,4,1623333,0.04,0.06,0.96,-1.26,2.35,-3.18,3986,3855,3842,3712
3,4,1623345,0.04,0.07,0.97,0.62,3.4,-3.93,3942,3867,3638,3710
3,4,1623357,0.02,0.08,0.97,1.31,4.2,-4.69,3991,3857,3979,3711
3,4,1623369,0.01,0.1,0.98,0.62,4.33,-5.03,3968,3852,3821,3710
3,4,1623381,0,0.12,0.97,-1.09,3.83,-3.65,3966,3860,3783,3707
3,4,1623393,-0.01,0.12,0.95,-2.34,2.3,-3.09,3969,3856,3853,3706
3,4,1623405,0,0.12,0.97,-2.66,1.02,-1.65,3978,3857,3630,3716
3,4,1623417,0.02,0.11,0.98,-3.1,0.35,-1.04,3984,3855,3935,3711
3,4,1623429,0.03,0.1,0.98,-3.7,0.14,0.3,3997,3862,3792,3699
3,4,1623441,0.04,0.08,0.99,-2.85,0.82,0.12,3971,3859,3787,3714
3,4,1623453,0.04,0.08,1,-1.12,1.17,-0.85,3980,3857,3853,3709
3,4,1623465,0.03,0.08,0.99,0.09,2.85,-2.52,3984,3856,3669,3751
3,4,1623477,0.01,0.1,0.99,2.57,2.26,-3.76,3983,3856,3949,3712
3,4,1623489,-0.02,0.08,0.96,3.81,4,-4.45,3968,3856,3790,3711
3,4,1623501,-0.01,0.1,0.98,4.25,4.29,-5.85,3990,3862,3786,3707
3,4,1623513,-0.01,0.1,0.96,3,2.44,-4.66,3937,3856,3873,3707
3,4,1623525,0.03,0.13,0.98,1.93,2.87,-4.72,3983,3856,3642,3709
3,4,1623537,0.03,0.12,0.99,0.3,2.41,-3.12,3993,3856,3952,3703
3,4,1623549,0.02,0.13,0.99,-0.45,1.92,-1.33,4004,3855,3765,3713
3,4,1623561,0,0.13,0.97,-1.44,1.98,-0.54,4009,3856,3760,3672
3,4,1623573,-0.01,0.12,0.97,-3.72,-0.09,1.28,3967,3853,3830,3707
3,4,1623585,-0.01,0.1,0.97,-4.3,-1.33,2.15,3975,3856,3638,3701
3,4,1623597,0,0.09,0.99,-4.39,-2.22,2.35,3934,3867,3957,3709
3,4,1623609,0.04,0.09,0.99,-3.32,-0.58,1.38,3963,3856,3813,3707
3,4,1623621,0.05,0.09,0.99,-1.15,1.17,0.12,3969,3856,3798,3710
3,4,1623633,0.03,0.09,0.98,0.12,2.23,-0.81,3991,3858,3881,3707
3,4,1623645,0.02,0.09,0.97,0.73,2.18,-1.23,3978,3849,3637,3753
3,4,1623657,0.01,0.1,0.98,1.02,2.3,-1.38,3931,3856,3962,3705
3,4,1623669,0.01,0.11,0.98,0.41,1.62,-1.33,3969,3858,3792,3711
3,4,1623681,0.01,0.12,0.98,-0.97,0.52,-1.15,3995,3860,3771,3711
3,4,1623693,0.02,0.12,0.98,-1.91,-0.09,-0.16,3983,3871,3873,3711
3,4,1623705,0.01,0.12,0.97,-3.14,-1.19,1.25,3958,3854,3637,3707
3,4,1623717,0.01,0.12,0.98,-4.62,-2.23,1.99,3983,3856,3966,3708
3,4,1623729,0.02,0.11,0.98,-4.95,-2.57,2.09,3978,3858,3794,3712
3,4,1623741,0.03,0.1,0.99,-4.54,-2.52,1.69,3985,3858,3784,3695
3,4,1623753,0.02,0.09,0.98,-3.68,-2.03,1.9,3967,3861,3845,3711
3,4,1623765,0.02,0.08,0.99,-2.52,-1.44,0.03,3947,3854,3600,3699
3,4,1623777,0.03,0.08,0.98,-1.64,-0.43,-1.87,3977,3859,3951,3714
3,4,1623789,0.02,0.09,0.97,-1.06,0.12,-3.09,3931,3856,3796,3710
3,4,1623801,0,0.1,0.96,-0.23,-1.01,-3.06,3984,3856,3786,3708
3,4,1623813,0,0.12,0.95,-1.82,-1.97,-3.06,3983,3859,3856,3711
4,4,1675533,0.09,0.14,0.94,-2.81,-2.99,-11.81,4003,3888,3647,4034
4,4,1675545,0.06,0.13,0.94,-4.68,-2.15,-11.61,4010,3888,4095,4028
4,4,1675557,0.06,0.14,0.95,-4.28,0.21,-13.93,4013,3887,3909,4032
4,4,1675569,0.05,0.13,0.95,-4.66,-0.26,-14.59,4009,3886,3949,4050
4,4,1675581,0.04,0.13,0.95,-4.42,-0.7,-15.33,4013,3888,3957,4037
4,4,1675593,0.01,0.13,0.98,-2.63,-1.76,-14.26,4035,3886,3644,4031
4,4,1675605,-0.01,0.15,0.92,-0.34,-2.73,-14.02,4015,3884,4095,4038
4,4,1675617,0.03,0.14,0.96,0.07,-3.02,-13.43,4014,3888,3901,4036
4,4,1675629,0.02,0.15,0.95,-0.28,-5.41,-12.65,3986,3890,3954,4034
4,4,1675641,0.02,0.18,0.96,-0.16,-5.41,-10.14,3987,3887,4018,4032
4,4,1675653,0.02,0.18,0.96,-4.11,-10.06,-6.78,3973,3887,3658,4036
4,4,1675665,0,0.21,0.98,-5.1,-3.83,-4.2,4014,3888,4095,4033
4,4,1675677,-0.04,0.19,0.97,-8.89,-5.86,0.07,4017,3886,3888,4033
4,4,1675689,-0.05,0.17,0.96,-10.56,-6.78,4.3,3999,3890,3961,4032
4,4,1675701,-0.04,0.15,0.97,-11.21,-9.02,7.11,4006,3887,3954,4032
4,4,1675713,-0.04,0.13,0.97,-10.45,-10.08,8.64,4016,3889,3654,4031
4,4,1675725,-0.02,0.13,0.95,-10.28,-15.5,10.79,4013,3882,4095,4032
4,4,1675737,-0.02,0.15,0.92,-10.48,-23.27,11.25,4007,3885,3888,4033
4,4,1675749,0.01,0.12,0.95,-8.2,-19.53,10.21,4032,3889,3952,4031
4,4,1675761,0.03,0.11,0.96,-9.03,-22.55,10.65,3994,3885,4017,4032
4,4,1675773,0.05,0.13,0.96,-6.25,-19.74,8.15,4032,3887,3664,4074
4,4,1675785,0.05,0.14,0.92,-6.17,-19.39,7.25,4011,3888,4095,4033
4,4,1675797,0.06,0.14,0.92,-6.04,-17.94,6.53,4025,3887,3895,4027
4,4,1675809,0.07,0.14,0.91,-5.38,-15.71,4.7,4001,3888,3959,4034
4,4,1675821,0.06,0.12,0.92,-5.03,-13.82,3.99,3963,3888,4001,4031
4,4,1675833,0.04,0.12,0.9,-4.17,-12.18,2.24,4011,3885,3683,4035
4,4,1675845,0.03,0.12,0.9,-5.7,-10.41,2.93,3995,3882,4095,4035
4,4,1675857,0.02,0.12,0.88,-5.36,-8.58,4.15,4008,3883,3877,4032
4,4,1675869,0.02,0.11,0.89,-5.62,-7.12,4.5,4000,3882,3946,4031
4,4,1675881,0.06,0.11,0.91,-3.65,-4.4,4.25,4019,3886,3967,4032
4,4,1675893,0.07,0.1,0.9,-2.48,-0.43,2.12,4014,3886,3600,4033
4,4,1675905,0.07,0.11,0.9,-1.75,2.41,0.1,4000,3888,4095,4027
4,4,1675917,0.04,0.12,0.9,-1.64,3.86,-0.08,4014,3888,3909,4033
4,4,1675929,0.01,0.11,0.89,-1.93,4.12,0.67,4030,3888,3950,4034
4,4,1675941,0,0.12,0.9,-1.61,4.85,1.23,4007,3886,3968,4032
4,4,1675953,-0.01,0.12,0.9,-1.55,5.4,1.52,4005,3891,3703,4032
4,4,1675965,-0.01,0.12,0.9,-1.72,4.27,3.74,4016,3887,4095,4032
4,4,1675977,0.02,0.14,0.91,-2.08,2.29,4.94,4006,3880,3906,4029
4,4,1675989,0.03,0.15,0.9,-3.82,2.01,4.12,3978,3886,3951,4031
4,4,1676001,0.03,0.13,0.9,-4.59,1.63,5.7,4003,3887,3949,4033
4,4,1676013,0.03,0.12,0.91,-4.27,1.05,6.18,3996,3888,3645,4029
4,4,1676025,0.05,0.12,0.91,-3.76,1.66,6.21,3977,3887,4095,4035
4,4,1676037,0.06,0.12,0.91,-2.65,3.2,4.48,3965,3894,3899,4035
4,4,1676049,0.03,0.12,0.92,-1.91,3.36,4.51,4007,3888,3937,4032
4,4,1676061,0.02,0.13,0.92,-2.08,3.92,5.02,3967,3886,3997,4032
4,4,1676073,0,0.13,0.9,-2.49,3.75,6.15,4019,3886,3664,4036
4,4,1676085,-0.01,0.12,0.91,-3.2,2.12,7.7,4014,3883,4095,4037
4,4,1676097,0.01,0.11,0.92,-2.78,0.09,8.83,4007,3883,3934,4032
4,4,1676109,0.03,0.11,0.92,-3.1,-0.67,7.61,3997,3888,3958,4037
4,4,1676121,0.05,0.11,0.92,-3.07,-0.67,5.83,3999,3879,3936,4031
4,4,1676133,0.04,0.1,0.92,-1.9,-0.44,3.29,4003,3888,3701,4038
4,4,1676145,0.02,0.09,0.93,-0.16,0.12,2.67,4021,3888,4095,4033
4,4,1676157,0.02,0.1,0.93,1.49,0.85,2.42,4017,3888,3886,4041
4,4,1676169,0.01,0.09,0.96,1.44,2.79,2.24,3963,3885,3913,4026
4,4,1676181,-0.01,0.1,0.95,2.36,0,0.68,4009,3888,3942,4035
4,4,1676193,-0.01,0.1,0.93,1.57,-3.02,3.05,3982,3888,3702,4032
4,4,1676205,0,0.12,0.91,0.59,-4.72,2.82,4004,3886,4095,4027
4,4,1676217,0.01,0.09,0.93,-0.4,-3.65,4.99,4017,3887,3859,4037
4,4,1676229,0,0.09,0.91,-0.72,-4.15,6.47,3975,3883,3971,4033
4,4,1676241,0.02,0.09,0.89,-0.23,-4.57,7.63,4018,3888,3943,4028
4,4,1676253,0.02,0.09,0.89,-1.15,-3.36,7.95,4009,3883,3683,4036
4,4,1676265,0.02,0.07,0.91,-1.04,-3.18,9.14,4019,3857,4095,4032
4,4,1676277,0.04,0.08,0.88,-0.62,-3.3,7.51,4011,3888,3883,4030
4,4,1676289,0.05,0.06,0.91,-0.56,-0.93,2.86,4007,3887,3977,4034
4,4,1676301,0.05,0.07,0.89,0.8,-2.23,0.19,3955,3888,3956,4034
4,4,1676313,0.03,0.06,0.9,0.94,-2.76,-2.37,3958,3874,3687,4031
4,4,1676325,0.03,0.08,0.9,1.8,-2.52,-4.74,4005,3888,4095,4037
4,4,1676337,0.01,0.09,0.88,1.41,-2.58,-5.43,4011,3885,3883,4030
4,4,1676349,0.01,0.1,0.87,0.32,-3.56,-5.35,4007,3889,3954,4027
4,4,1676361,0.03,0.11,0.88,-1.21,-3.7,-4.11,4019,3863,3952,4032
4,4,1676373,0.03,0.1,0.88,-1.64,-3.02,-2.81,4010,3886,3703,4021
4,4,1676385,0.06,0.12,0.91,-2.92,1.57,-4.66,3983,3887,4095,4037
4,4,1676397,0.02,0.09,0.9,-3.39,4.55,-5.52,4007,3871,3876,4033
4,4,1676409,0.04,0.08,0.9,-2.52,6.2,-4.25,3993,3887,4007,4033
4,4,1676421,0.04,0.08,0.92,-1,8.78,-3.26,3995,3888,3935,4038
4,4,1676433,0.03,0.09,0.91,0.62,9.49,-5.06,4005,3887,3714,4033
4,4,1676445,0,0.1,0.91,3.46,6.41,-5.14,3995,3863,4095,4031
4,4,1676457,0.01,0.07,0.93,3.57,5.59,-4.52,3994,3890,3893,4031
4,4,1676469,0,0.09,0.9,5.2,0.53,-4.72,4015,3889,3935,4033
4,4,1676481,0.03,0.11,0.96,5.38,3.16,-8.33,4002,3881,3945,4032
4,4,1676493,-0.02,0.11,0.93,3.96,2.98,-8.91,4030,3885,3675,4041
4,4,1676505,-0.02,0.12,0.91,3.17,-1.16,-2.17,4005,3886,4095,4032
4,4,1676517,0.02,0.15,0.92,1.31,-0.08,0.3,4034,3871,3812,4031
4,4,1676529,0.03,0.14,0.93,-0.25,1.74,-0.57,4001,3883,3967,4033
4,4,1676541,0.01,0.11,0.92,-0.92,1.4,3.61,4023,3912,3957,4034
4,4,1676553,0.04,0.1,0.93,-0.83,0.23,4.45,3983,3886,3687,4030
4,4,1676565,0.05,0.09,0.94,0.18,2.18,1.44,4007,3887,4095,4034
4,4,1676577,0.03,0.07,0.93,1.92,2.49,-1.38,4002,3888,3781,4048
4,4,1676589,0.02,0.07,0.93,3.86,1.62,-3.1,3953,3888,3981,4032
4,4,1676601,0.02,0.09,0.93,4.25,0.4,-5.72,4027,3885,3970,4026
4,4,1676613,0.02,0.09,0.93,4.74,-0.05,-6.91,4011,3885,3691,4035
4,4,1676625,0.03,0.1,0.93,4.88,1.1,-7.5,4016,3888,4095,4036
4,4,1676637,0.03,0.11,0.94,5.63,1.72,-7.96,4021,3887,3771,4033
4,4,1676649,0.03,0.1,0.93,5.19,2.9,-7.72,4007,3888,3975,4032
4,4,1676661,0.04,0.14,0.95,4.3,4.35,-8.19,4016,3886,3955,4027
4,4,1676673,0.01,0.12,0.91,4.09,1.05,-8.74,4006,3888,3715,4039
4,4,1676685,0.02,0.13,0.89,3.4,-0.86,-9.82,4023,3888,4095,4029
4,4,1676697,-0.01,0.1,0.92,3.28,-2.47,-9.17,4000,3885,3798,4051
4,4,1676709,0,0.1,0.94,4.25,-6.38,-6.89,4009,3888,3943,4027
4,4,1676721,0.01,0.12,0.92,5.17,-5.48,-5.44,4005,3888,3949,4037
4,4,1676733,0.01,0.14,0.93,4.99,-3.12,-5.24,3997,3888,3831,4032
4,4,1676745,0.02,0.16,0.89,3.48,-5.31,-5.88,3998,3888,4013,4038
4,4,1676757,0.02,0.13,0.93,1,-6.95,-3.01,3952,3881,3846,4032
4,4,1676769,0.03,0.13,0.9,0.13,-6.93,-3.61,4004,3888,3979,4032
4,4,1676781,0.03,0.12,0.91,-0.48,-4.67,-5.58,4016,3888,3933,4029
4,4,1676793,0.01,0.11,0.89,0.12,-6.83,-4.57,4002,3890,3836,4037
4,4,1676805,0.03,0.12,0.88,0.9,-6.26,-3.27,4034,3888,4035,4032
4,4,1676817,0.04,0.14,0.88,0.97,-4.75,-4.17,4019,3889,3856,4027
4,4,1676829,0.05,0.14,0.88,0.1,-3.44,-4.75,3981,3886,3984,4037
4,4,1676841,0.05,0.15,0.89,-1.43,-2.17,-4.6,3988,3887,3943,4034
4,4,1676853,0.05,0.14,0.88,-2.78,0.2,-5.09,4011,3888,3856,3985
4,4,1676865,0.04,0.13,0.9,-3.67,3.08,-5.17,3993,3888,4032,4032
4,4,1676877,0.03,0.14,0.9,-3.59,5.1,-4.49,3999,3885,3842,4032
4,4,1676889,0.01,0.13,0.89,-4.39,5.88,-3.01,3964,3886,3955,4032
4,4,1676901,0.02,0.13,0.88,-4.8,6.35,-1.55,4023,3878,3933,4021
4,4,1676913,0.03,0.12,0.9,-5.56,8.32,-0.59,3991,3894,3835,4026
4,4,1676925,0.03,0.11,0.9,-4.62,11.04,-0.63,4006,3886,4005,4027
4,4,1676937,0.05,0.12,0.93,-2.68,15.14,-0.8,4007,3888,3856,4032
4,4,1676949,0.06,0.13,0.93,-1.59,17.72,-1.79,4007,3883,3982,4022
4,4,1676961,0.04,0.14,0.93,-1.24,19.2,-2.04,4018,3879,3942,4035
4,4,1676973,0.01,0.16,0.94,-1.38,18.7,-0.85,4016,3888,3867,4033
4,4,1676985,-0.01,0.15,0.95,-2.34,16.38,0.15,4003,3874,4029,4034
4,4,1676997,-0.03,0.14,0.96,-3.33,13.31,1.89,4009,3887,3889,4035
4,4,1677009,-0.02,0.13,0.99,-3.23,9.14,3.11,3957,3887,3966,4033
4,4,1677021,0,0.14,0.98,-2.66,5.53,1.67,4009,3880,3947,4032
4,4,1677033,-0.01,0.1,0.96,-2.08,3.49,-0.28,3969,3888,3793,4025
4,4,1677045,0.03,0.12,0.97,-0.86,0.38,0.64,4003,3888,4017,4035
4,4,1677057,0.05,0.14,0.97,-0.62,-0.32,-1.68,4016,3890,3884,4019
4,4,1677069,0.04,0.13,0.97,-0.51,-1.65,-4.4,4014,3887,3963,4033
4,4,1677081,0.03,0.12,0.97,-0.16,-3.12,-5.27,4003,3885,3951,4030
4,4,1677093,0.02,0.12,0.97,0.19,-4.46,-7.58,4013,3890,3845,4033
4,4,1677105,0.03,0.12,0.95,0.77,-1.38,-9.87,4005,3888,4067,4034
4,4,1677117,-0.01,0.12,0.97,1.23,-2.6,-9.09,4013,3884,3888,4034
4,4,1677129,-0.02,0.14,0.93,-0.17,-5.63,-9.81,4017,3889,3941,4031
4,4,1677141,0.01,0.11,0.94,0.65,-7.07,-8.48,3954,3888,3947,4036
4,4,1677153,0.03,0.13,0.93,1.43,-8.14,-9.12,4001,3887,3807,4032
4,4,1677165,0.06,0.14,0.93,1.58,-7.42,-11,4005,3883,4077,4032
4,4,1677177,0.08,0.18,0.9,1,-6.99,-12.81,3961,3889,3886,4033
4,4,1677189,0.05,0.15,0.91,-1.94,-2.58,-11.75,4016,3885,3968,4031
4,4,1677201,0.05,0.15,0.89,-1.53,-3.88,-10.66,4013,3888,3917,4032
4,4,1677213,0.05,0.15,0.9,-1.88,1.54,-9.76,3999,3877,3715,4031
4,4,1677225,0.03,0.16,0.87,-1.32,5.14,-10.88,3998,3886,4095,4030
4,4,1677237,0.04,0.18,0.86,-2.81,6.55,-9.07,4001,3888,3798,4028
4,4,1677249,0.05,0.18,0.86,-4.92,8.7,-6.63,4048,3888,4013,4034
4,4,1677261,0.06,0.17,0.88,-5.21,12.61,-5.47,4027,3888,3903,4032
4,4,1677273,0.08,0.16,0.91,-4.59,16.09,-5.9,4010,3888,3754,4034
4,4,1677285,0.07,0.16,0.91,-2.65,18.09,-7.46,4001,3888,4095,4036
4,4,1677297,0.07,0.16,0.95,-1.17,20.58,-7.07,4011,3889,3786,4029
4,4,1677309,0.05,0.18,0.94,-0.83,24.87,-7.56,4022,3886,4021,4030
4,4,1677321,0.01,0.18,0.95,-0.57,27.8,-6.66,3961,3888,3941,4035
4,4,1677333,0,0.2,0.95,0.67,28.04,-2.75,4003,3888,3742,4035
4,4,1677345,-0.04,0.18,0.97,-0.05,29.1,-2.48,4041,3886,4095,4036
4,4,1677357,-0.03,0.19,1.02,-0.39,29.82,1.75,4004,3886,3793,4032
4,4,1677369,-0.02,0.23,0.97,-1.32,20.79,2.13,4007,3879,4025,4034
4,4,1677381,-0.04,0.16,1.02,0.64,16.41,6.44,4005,3885,3893,4043
4,4,1677393,-0.03,0.16,1.02,-0.88,10.08,8.12,4009,3890,3756,4030
4,4,1677405,-0.01,0.17,1.03,-0.36,4.4,10.19,4016,3888,4065,4032
4,4,1677417,0.03,0.18,1.03,-0.42,2.04,11.29,4039,3888,3776,4031
4,4,1677429,0.04,0.18,1.03,0.64,0.69,7.92,4000,3889,4046,4032
4,4,1677441,0.04,0.12,1.05,0.06,0.95,4.68,4001,3887,3922,4037
4,4,1677453,0.04,0.13,1.03,0.33,-2.15,1.4,4001,3882,3792,4026
4,4,1677465,0.02,0.12,1.03,0.94,-3.73,-3.75,4003,3890,4095,4033
4,4,1677477,-0.01,0.12,1,2.24,-5.54,-6.89,4011,3887,3786,4031
4,4,1677489,-0.03,0.14,0.99,2.85,-7.71,-6.23,4032,3882,4002,4030
4,4,1677501,0.04,0.19,1.02,2.86,-9.83,-5.99,4013,3888,3919,4033
4,4,1677513,0.02,0.15,1,2.41,-12.12,-6.86,3990,3872,3751,4038
4,4,1677525,0.05,0.16,1.02,2.57,-14.55,-6.72,3963,3885,4086,4031
4,4,1677537,0.05,0.16,1.02,2.85,-14.9,-9.1,4014,3886,3792,4035
5,4,1758789,0.04,-0.06,0.88,3.38,4.08,-9.32,3962,3822,3856,3881
5,4,1758802,0.01,-0.05,0.89,3.17,3.95,-9.3,3956,3829,3859,3883
5,4,1758813,-0.04,-0.05,0.86,2.54,3.74,-8.39,3952,3826,3856,3879
5,4,1758825,-0.04,-0.06,0.87,2.19,2.76,-6.63,3951,3826,3856,3890
5,4,1758837,-0.04,-0.07,0.87,2.53,2.56,-5.3,3935,3824,3859,3884
5,4,1758849,-0.01,-0.07,0.87,1.48,2.84,-4.91,3908,3827,3859,3889
5,4,1758861,0.01,-0.06,0.88,0.8,1.33,-4.63,3963,3818,3861,3886
5,4,1758873,0.01,-0.05,0.89,-0.02,1.43,-6.23,3920,3828,3855,3877
5,4,1758885,-0.01,-0.05,0.9,-0.42,1.4,-6.6,3967,3819,3856,3884
5,4,1758897,-0.03,-0.05,0.89,-0.49,0.46,-6.02,3952,3823,3856,3882
5,4,1758909,-0.03,-0.04,0.89,-1.09,-0.51,-5.24,3952,3826,3853,3886
5,4,1758921,-0.03,-0.04,0.88,-1.76,-2.52,-3.97,3952,3824,3857,3885
5,4,1758933,0,-0.04,0.88,-2.36,-2.96,-3.17,3961,3823,3856,3886
5,4,1758945,0.02,-0.05,0.86,-3.2,-2.67,-3.44,3934,3831,3855,3884
5,4,1758957,0.01,-0.06,0.87,-4.88,-7.56,-0.97,3993,3826,3854,3888
5,4,1758969,0.04,-0.05,0.87,-4.22,0.08,-2.91,3966,3823,3858,3883
5,4,1758981,0,-0.08,0.87,-4.17,3.51,-4.95,3984,3824,3867,3879
5,4,1758993,0,-0.08,0.9,-1.59,3.78,-4.19,3910,3829,3856,3888
5,4,1759005,-0.02,-0.08,0.88,-0.75,4.91,-4.26,3911,3829,3855,3879
5,4,1759017,-0.02,-0.07,0.89,-0.02,4.85,-4.65,3984,3829,3862,3887
5,4,1759029,-0.02,-0.07,0.9,0.01,3.92,-3.9,3983,3827,3860,3883
5,4,1759041,0,-0.05,0.88,0.79,1.95,-5.26,3963,3850,3857,3886
5,4,1759053,0.04,-0.04,0.9,0.06,0.21,-5.94,3927,3827,3856,3885
5,4,1759065,0.03,-0.05,0.88,-0.95,0.82,-7.55,3952,3830,3853,3882
5,4,1759077,0.01,-0.06,0.88,-0.71,1.4,-9.17,3962,3825,3859,3886
5,4,1759089,0.01,-0.04,0.88,-0.86,0.56,-9.75,3965,3821,3857,3885
5,4,1759101,-0.01,-0.05,0.89,-1.35,-0.6,-9.39,3958,3824,3856,3891
5,4,1759113,-0.01,-0.04,0.88,-1.52,-3.01,-10.37,3963,3824,3855,3886
5,4,1759125,-0.02,-0.06,0.89,-3.06,-4.57,-11.15,3957,3827,3856,3889
5,4,1759137,-0.02,-0.09,0.86,-1.27,-6.05,-10.88,3981,3826,3856,3839
5,4,1759149,0.02,-0.04,0.91,2.19,-3.73,-15.3,3970,3823,3856,3881
5,4,1759161,0.02,-0.04,0.87,2.1,-4.31,-18.92,3955,3821,3856,3879
5,4,1759173,-0.01,-0.03,0.9,3.61,-2.8,-18.89,3920,3825,3862,3885
5,4,1759185,0.01,0.01,0.89,2.15,-0.95,-18.3,3968,3824,3858,3888
5,4,1759197,0,0.03,0.89,0.54,-1.3,-15.18,3955,3825,3856,3883
5,4,1759209,-0.04,0.01,0.91,-0.08,1.72,-10.98,3958,3837,3857,3888
5,4,1759221,-0.05,0.02,0.9,-1.75,0.44,-5.59,3953,3827,3856,3886
5,4,1759233,-0.03,0,0.9,-3.09,-1.86,0.97,3952,3824,3856,3923
5,4,1759245,0,0,0.9,-4.19,-2.18,4.1,3968,3824,3859,3886
5,4,1759257,-0.02,-0.02,0.9,-4.86,-1.76,6.74,3959,3825,3859,3887
5,4,1759269,-0.02,-0.01,0.9,-5.65,-3.38,9.98,3958,3825,3856,3886
5,4,1759281,-0.03,-0.01,0.9,-6.22,-4.55,11.98,3952,3826,3857,3888
5,4,1759293,-0.03,-0.02,0.88,-7.56,-5.02,13,3961,3826,3862,3887
5,4,1759305,-0.04,-0.02,0.86,-8.19,-5.79,14.27,3934,3823,3855,3895
5,4,1759317,-0.03,-0.04,0.83,-8.23,-9.56,13.23,3957,3824,3854,3915
5,4,1759329,0.03,-0.04,0.86,-9.17,-4.87,10.94,3938,3824,3857,3888
5,4,1759341,0.05,-0.06,0.84,-8.13,-2.64,6.64,3950,3825,3856,3906
5,4,1759353,0.06,-0.07,0.87,-6.78,3.13,2.32,3977,3824,3856,3881
5,4,1759365,0.05,-0.08,0.87,-5.03,6.91,-0.23,3953,3830,3855,3870
5,4,1759377,0.01,-0.1,0.86,-2.72,10.09,0.67,3936,3824,3860,3875
