id,gesture_name,timestamp,ax,ay,az,gx,gy,gz,p0,p1,p2,p3
2,1,689373,1.18,0.36,0.89,1.09,0.59,-0.62,3984,4095,4095,4095
2,1,689385,1.18,0.35,0.91,0.22,1.34,-0.81,3977,4095,4095,4095
2,1,689397,1.19,0.35,0.90,1.34,3.17,-0.59,3969,4095,4095,4095
2,1,689409,1.17,0.35,0.93,3.72,4.73,-1.14,3962,4095,4095,4095
2,1,689421,1.18,0.36,0.92,2.86,4.03,-2.04,3930,4095,4095,4095
2,1,689433,1.17,0.36,0.93,1.06,1.91,-1.17,3970,4095,4095,4095
2,1,689445,1.19,0.35,0.94,0.02,-0.58,-1.76,3955,4095,4095,4095
2,1,689457,1.17,0.36,0.93,0.53,-2.38,-2.60,3983,4095,4095,4095
2,1,689469,1.16,0.38,0.90,-0.56,-1.64,-1.52,3989,4095,4095,4095
2,1,689481,1.19,0.36,0.95,1.51,-3.35,-1.91,3995,4095,4095,4095
2,1,689493,1.16,0.38,0.91,-0.05,-1.54,0.15,3968,4095,4095,4095
2,1,689505,1.17,0.37,0.92,-0.20,-1.16,2.51,3974,4095,4095,4095
2,1,689517,1.19,0.34,0.92,0.88,-1.15,1.93,3952,4095,4095,4095
2,1,689529,1.19,0.34,0.92,1.89,-0.66,-0.31,3974,4095,4095,4095
2,1,689541,1.19,0.35,0.92,1.47,-1.79,-1.12,3959,4095,4095,4095
2,1,689553,1.18,0.36,0.92,0.07,-3.91,-1.99,3965,4095,4095,4095
2,1,689565,1.18,0.37,0.91,-2.13,-5.27,-1.17,3964,4095,4095,4095
2,1,689577,1.17,0.36,0.90,-2.83,-5.47,-0.19,3937,4095,4095,4095
2,1,689589,1.18,0.35,0.90,-2.30,-2.92,-0.39,3969,4095,4095,4095
2,1,689601,1.19,0.34,0.89,-0.49,-0.08,-0.49,3952,4095,4095,4095
2,1,689613,1.18,0.35,0.90,1.17,2.91,-1.39,3971,4095,4095,4095
2,1,689625,1.18,0.36,0.90,2.13,5.43,-1.35,3965,4095,4095,4095
2,1,689637,1.18,0.36,0.93,2.79,4.72,-0.71,3975,4095,4095,4095
2,1,689649,1.17,0.37,0.90,1.22,3.04,-0.75,3968,4095,4095,4095
2,1,689661,1.18,0.36,0.93,-0.05,1.83,0.16,3951,4095,4095,4095
2,1,689673,1.18,0.35,0.93,0.67,-0.51,-0.33,3983,4095,4095,4095
2,1,689685,1.18,0.36,0.91,-0.36,0.01,-1.23,3963,4095,4095,4095
2,1,689697,1.18,0.37,0.91,0.51,-0.70,-0.33,3978,4095,4095,4095
2,1,689709,1.17,0.37,0.89,0.34,0.39,0.30,3964,4095,4095,4095
2,1,689721,1.18,0.36,0.91,0.47,1.52,0.88,3955,4095,4095,4095
2,1,689733,1.19,0.35,0.92,1.26,1.23,0.35,3968,4095,4095,4095
2,1,689745,1.18,0.36,0.92,1.00,1.92,-0.60,3947,4095,4095,4095
2,1,689757,1.19,0.36,0.92,0.13,0.99,-0.86,3951,4095,4095,4095
2,1,689769,1.17,0.37,0.92,0.45,-0.40,0.21,3969,4095,4095,4095
2,1,689781,1.18,0.37,0.91,-0.62,0.17,0.64,3999,4095,4095,4095
2,1,689793,1.18,0.35,0.93,0.56,-1.44,0.67,3985,4095,4095,4095
2,1,689805,1.18,0.36,0.91,0.48,-1.06,-0.78,3939,4095,4095,4095
2,1,689817,1.18,0.35,0.91,-1.06,-2.66,-0.37,3927,4095,4095,4095
2,1,689829,1.18,0.35,0.91,-0.65,-2.52,-1.47,3929,4095,4095,4095
2,1,689841,1.19,0.36,0.90,-1.53,-2.38,-2.11,4002,4095,4095,4095
2,1,689853,1.18,0.37,0.91,-1.20,-1.42,-1.94,3967,4095,4095,4095
2,1,689865,1.18,0.36,0.90,-0.13,-0.31,-1.35,4006,4095,4095,4095
2,1,689877,1.25,0.36,0.89,-1.44,4.18,-1.87,3990,4095,4095,4095
2,1,689889,1.15,0.37,0.93,1.81,1.77,-0.28,3953,4095,4095,4095
2,1,689901,1.20,0.37,0.89,1.00,4.35,0.62,3971,4095,4095,4095
2,1,689913,1.18,0.36,0.94,1.67,2.06,0.99,3975,4095,4095,4095
2,1,689925,1.18,0.36,0.91,1.03,1.19,0.22,4002,4095,4095,4095
2,1,689937,1.18,0.36,0.93,-0.24,-0.02,0.30,3981,4095,4095,4095
