ax_mean,ax_min,ax_median,ay_mean,ay_min,ay_median,gy_std,gy_range,gz_std,gz_min,p1_mean,p1_max,p1_median,p2_mean,p2_min,p2_max,p2_median,p3_mean,p3_std,p3_min,p3_max,p3_range,p3_median,ax_rms,ax_energy,ay_rms,ay_energy,gy_rms,gy_zcr,gz_rms,p1_rms,p1_energy,p2_rms,p2_energy,p3_rms,p3_energy,p3_kurtosis,ax_fft_mean,ax_fft_std,ax_fft_max,ay_fft_mean,ay_fft_std,gy_fft_mean,gy_fft_std,gy_fft_max,gz_fft_mean,gz_fft_std,acc_magnitude_max,gyro_magnitude_mean,corr_ax_az,p_diff_01,p_diff_02,p_diff_03,p_diff_12,p_diff_23,p_total_mean,p_total_min,p_active_sensors_mean,p_active_sensors_max,p_variance_across,gy_peak_count,gy_peak_interval_mean,gesture_name
-0.0013000000000000006,-0.06,0.0,-0.0316,-0.1,-0.03,3.8665086201895376,21.57,6.814503400101873,-18.92,3797.37,3850.0,3824.0,3880.84,3852.0,3934.0,3859.0,3961.32,100.56618517175643,3839.0,4095.0,256.0,3888.0,0.02471841418861655,0.000611,0.04319722213291035,0.0018659999999999998,3.8755996955310024,0.15,7.42051298765793,3797.5652792282585,14421502.05,3880.96742836113,15061908.18,3962.596333213869,15702169.7,-1.6540242925363584,0.18262219360254012,0.16708421350862665,0.7288629139673646,0.24461927329891778,0.4760434970994872,23.272965240550786,31.091805172940905,151.2529070263084,41.28423128601707,68.2971104741822,0.9110982383914481,7.395228109524891,-0.2182669336227228,149.14,65.67,-14.81,-83.47,-80.48,15586.04,15474.0,3.64,4.0,7002.485,10.0,9.333333333333334,3
0.0025999999999999994,-0.06,0.0,-0.018899999999999997,-0.1,-0.03,6.844161704694008,29.64,10.820106208351191,-30.04,3825.8,3850.0,3825.0,3856.72,3837.0,3883.0,3856.0,3885.83,8.129028232205867,3839.0,3923.0,84.0,3886.0,0.02576819745345025,0.000664,0.05202883815731425,0.0027069999999999998,7.111513762905898,0.09,12.331722831786319,3825.807462484227,14636802.74,3856.72281088491,14874310.84,3885.8385028202083,15099740.87,14.867584981351897,0.19236334318445958,0.1733099656652722,0.891498125192902,0.33368360011261894,0.4416641880613391,39.70805892112725,62.065306836559564,264.6757705839815,59.106394690693605,123.34137349108751,0.9305374790947435,12.942186634582749,-0.23502678067020774,131.35,100.43,71.32,-30.92,-29.11,15525.5,15474.0,4.0,4.0,2448.0925,8.0,8.142857142857142,4
0.0082,-0.14,0.01,0.014900000000000002,-0.1,0.025,6.271571365295942,26.27,10.425877848411615,-30.04,3805.09,3836.0,3824.5,3856.31,3837.0,3890.0,3856.0,3885.95,6.158530668917709,3871.0,3920.0,49.0,3886.0,0.0293598365118064,0.0008620000000000001,0.048610698410946535,0.002363,6.952985761527202,0.05,11.203186555618897,3805.32278919936,14480481.53,3856.3133625264427,14871152.75,3885.9548800777397,15100645.33,14.667348446808948,0.26581355783629257,0.1478754627056563,0.8200000000000001,0.2990579619909304,0.4111159634091472,36.25711953249901,66.4810714655388,300.19,56.32064680289008,105.16129651019006,0.9305374790947435,11.414080845973011,-0.01779109801408453,151.22,100.0,70.36,-51.22,-29.64,15503.66,15332.0,4.0,4.0,3392.67125,8.0,11.142857142857142,4
-0.4213,-0.96,-0.025,-0.336,-0.8,0.0,3.10032447334146,15.549999999999999,4.7897059450450605,-12.22,3906.95,4095.0,3827.0,3963.95,3845.0,4095.0,3860.5,3980.59,103.63861201309093,3873.0,4095.0,222.0,3893.0,0.6367519140136133,0.40545300000000006,0.5321841786449499,0.28321999999999997,3.2763949700852613,0.19,4.8475144146252935,3911.53752762261,15300125.83,3965.724182290039,15726968.29,3981.9389385072195,15855837.71,-1.9532240051205503,2.848126367135495,7.0836869070299535,42.13,2.4491654706504136,5.797108287532133,21.206438089239313,27.11763631969534,122.87998699448508,23.955652918571136,42.79721268079213,1.441735065814798,4.804753554245892,0.9516718016739977,111.45,54.45,37.81,-57.0,-16.64,15869.89,15065.0,2.2,4.0,4265.520625,15.0,4.928571428571429,4
-0.8996,-0.96,-0.95,-0.7501000000000001,-0.81,-0.79,0.24988179205376287,2.46,0.8750249082169033,-6.37,4061.96,4095.0,4095.0,4083.0,3852.0,4095.0,4095.0,4084.61,45.295230433236554,3883.0,4095.0,212.0,4095.0,0.9237055807994233,0.853232,0.7726907531477262,0.5970510000000003,0.254894095655431,0.4,1.1841929741389279,4064.514802531786,16520280.58,4083.3350585030366,16673625.2,4084.8611371746774,16686090.51,15.073984806301056,3.3275741305430557,12.456739798428025,89.96000000000001,2.850794704660814,10.384387394154643,2.278785263792515,1.2341076620465812,5.03,8.532820292269516,11.442835918592628,1.4457178147895944,1.4532863749459646,0.9763389949703984,26.12,5.08,3.47,-21.04,-1.61,16317.65,15065.0,0.2,4.0,2102.555625,27.0,3.6538461538461537,4
-0.9471,-0.95,-0.95,-0.7933000000000001,-0.81,-0.79,0.14359843313908408,0.73,0.15508913566075475,-1.12,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.9471108699619067,0.8970189999999999,0.7933189774611472,0.6293550000000002,0.14563996704201773,0.46,0.6348354117407126,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,1.9332726307136892,13.253836762814508,94.71000000000001,1.6318329954097062,11.099779685880804,1.3314262279912195,0.6383010257057982,3.007341018241863,2.5563682055224057,8.465054140275427,1.4457178147895944,1.3087021397949845,0.03791385870235147,0.0,0.0,0.0,0.0,0.0,16380.0,16380.0,0.0,0.0,0.0,28.0,3.4074074074074074,idle
-0.7033,-0.95,-0.95,-0.5927,-0.8,-0.79,2.5522903028456616,15.66,5.015499233376474,-11.88,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.8148858815809732,0.6640389999999999,0.6827949911942823,0.46620900000000015,2.5680313471607,0.36,5.026422783650417,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,3.290429719305593,10.248901417337882,70.32999999999998,2.807163180073525,8.594769507115329,16.412806160326166,19.951923564998925,78.82539538029899,27.595384227795606,42.141617307838686,1.4457178147895944,4.077768860617006,0.9956367736880122,-56.21,-56.21,-56.21,0.0,0.0,16323.79,16109.0,0.26,1.0,2292.320625,22.0,4.095238095238095,idle
-0.22669999999999996,-0.95,-0.01,-0.1936,-0.8,-0.01,3.9229227101741375,17.950000000000003,5.770826457276288,-11.88,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.46442114508277943,0.21568700000000005,0.38970758268219524,0.15187200000000003,3.944072134228785,0.22,6.178096308734593,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,2.3512076326949196,4.60212153989409,22.669999999999998,2.0384823224230315,3.8444611873666776,22.299585586695244,32.78610898935179,138.5724717932143,34.629307161585366,55.716611432395744,1.4406248644251562,6.622427004113249,0.9886588468243196,-165.41,-165.41,-165.41,0.0,0.0,16214.59,16108.0,0.76,1.0,6790.059375,14.0,7.461538461538462,idle
0.006200000000000001,-0.03,0.005,0.019500000000000003,-0.05,0.02,3.278266082855387,17.14,2.1746121010423907,-9.79,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.0197484176581315,0.00039000000000000005,0.03024896692450835,0.0009150000000000002,3.28062173985359,0.18,4.217725809011297,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,0.14473676184192563,0.14763221115838407,0.7860514472494178,0.20242455827637693,0.29755721837423754,17.619385212075827,27.691387194369366,156.21387330806596,21.29167700643754,51.299245825387516,1.040096149401583,5.181998902147393,0.08770226322558604,-218.41,-218.41,-218.41,0.0,0.0,16161.59,16108.0,1.0,1.0,9000.654375,12.0,7.545454545454546,1
0.022000000000000002,-0.04,0.02,0.15319999999999998,0.12,0.15,6.435780173374477,30.6,2.573110537851027,-6.56,3897.8,3919.0,3898.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.03397057550292606,0.001154,0.15386357593660693,0.023674000000000008,6.4363205327267545,0.09,2.852153922915101,3897.8044999717467,15192879.92,4095.0,16769025.0,4095.0,16769025.0,0.0,0.22424852976355958,0.336625306385129,2.2,0.4228604340891624,2.1296744007669166,29.963400401428668,56.96706185493214,270.7964202069537,19.760216504644944,23.96610555950961,1.0498095065296371,6.145403394184812,-0.5950966047648723,12.42,-184.78,-184.78,-197.2,0.0,15998.02,15953.0,2.0,2.0,9191.07,10.0,9.88888888888889,2
0.026199999999999998,-0.06,0.03,0.1599,0.12,0.16,9.804022000689308,36.67,3.791300139793736,-9.79,3898.26,3920.0,3898.5,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.04558508528016592,0.002078,0.16083842824399894,0.025869,9.926276592962742,0.09,3.976525744918546,3898.2652269952077,15196471.78,4095.0,16769025.0,4095.0,16769025.0,0.0,0.29298153294388496,0.43621304583179454,2.62,0.4644930937554325,2.2198797638281014,43.53389733603484,90.54303592621345,500.6570102245145,23.784119358361544,34.05091996330219,1.0498095065296371,9.539013666663843,-0.6939981966026322,5.64,-191.1,-191.1,-196.74,0.0,15992.16,15747.0,2.0,2.0,9726.28375,7.0,11.0,2
0.014499999999999999,-0.1,0.02,0.08569999999999997,-0.16,0.15,10.004105646683266,40.47,8.131612105849614,-27.5,3818.58,3920.0,3895.0,4040.97,3901.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.048197510309143564,0.002323,0.1486102284501306,0.022085000000000007,10.884704543532635,0.06,8.99629357013209,3820.4691465839637,14595984.5,4041.775014767645,16335945.27,4095.0,16769025.0,0.0,0.34862310177669287,0.36301230407191115,1.4500000000000002,0.7488243429125099,1.543347693639268,58.99835176709471,101.02449942843643,446.72286130409327,46.11316363924216,86.30053776877914,1.0431203190428224,13.251868817833433,-0.566447900937776,60.97,-161.42,-215.45,-222.39,-54.03,15834.1,14477.0,2.31,3.0,21077.79125,4.0,17.666666666666668,2
0.0015000000000000007,-0.12,0.01,-0.0030000000000000005,-0.16,-0.03,8.97364914625037,33.81,9.408013392847609,-33.36,3688.67,3904.0,3640.0,3954.4,3901.0,4095.0,3922.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.04716990566028302,0.0022250000000000004,0.10075713374247999,0.010152,9.083903346029173,0.09,13.845420903677867,3690.073791945088,13616644.59,3954.988121347522,15641931.04,4095.0,16769025.0,0.0,0.3097912932295174,0.35591200406727386,1.7271717270291453,0.5534653015490728,0.8424227917033074,49.720770023221,77.30084038545742,356.32822289524546,67.96697468674314,157.69383232051788,1.0431203190428224,16.102918756783975,-0.1651218918871346,199.11,-66.62,-207.22,-265.73,-140.6,15625.85,14477.0,2.81,3.0,29276.074375,8.0,12.285714285714286,2
0.012700000000000003,-0.12,0.02,0.05759999999999999,-0.12,0.08,6.1532339879123725,29.34,8.546885222114545,-33.36,3639.44,3662.0,3639.0,3922.4,3875.0,3941.0,3922.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.04165333119931706,0.0017349999999999998,0.102508536229916,0.010508000000000002,6.230895682002709,0.1,13.782968330515745,3639.4437734357157,13245550.98,3922.4061926322725,15385270.34,4095.0,16769025.0,0.0,0.28440544933500705,0.3297476920139893,1.3433290437363878,0.538220956090417,1.0452933571132639,30.85923911521495,55.01073667230777,254.2600584603014,59.884235093931146,164.62986895218862,1.0225947388873073,13.724089545501263,0.018493254252954616,272.91,-10.05,-182.65,-282.96,-172.6,15569.19,15512.0,3.0,3.0,26641.849375,11.0,9.7,3
0.019500000000000003,-0.16,0.02,0.1266,-0.11,0.14,6.507854800930948,33.71,14.787796074804387,-60.92,3665.19,3843.0,3641.0,3927.93,3875.0,4002.0,3922.0,4059.82,91.01399672577838,3817.0,4095.0,278.0,4095.0,0.05378661543544082,0.002893,0.13733899664698299,0.018862,6.658489543432505,0.11,17.626541606339003,3665.783751123353,13437970.51,3927.964771990706,15428907.25,4060.8400584115598,16490421.98,2.844969306908978,0.42716653892262657,0.3805952548638306,1.95,0.6139080684448959,1.7641022882753303,41.05968909423644,54.27539692609021,293.31677014504805,88.26781045162967,180.22019043957084,0.9998999949995,13.13022894562737,0.21701981330847867,248.71,-14.03,-145.92,-262.74,-131.89,15566.84,15512.0,3.13,4.0,23620.01,11.0,7.5,3
0.0189,-0.16,0.02,0.12190000000000004,-0.11,0.13,6.652055528180744,35.36,17.00444230517426,-60.92,3764.1,3846.0,3834.0,3946.27,3913.0,4002.0,3957.0,3923.54,131.4983969484039,3797.0,4095.0,298.0,3825.0,0.05920304046246274,0.0035050000000000007,0.13595955280891447,0.018485,6.7297268146634295,0.08,17.361248831809306,3765.3020595962817,14177499.6,3946.3266096459884,15573493.71,3925.7429819080107,15411457.96,-1.7081106320378305,0.4285573771697079,0.4500650780425213,1.8900000000000001,0.6172402828377588,1.7183231457564565,40.2266541608009,54.90376682002174,292.1215471550749,82.58068553070616,156.67406020550632,0.9976472322419383,13.548035303003987,0.15677710748710227,163.04,-19.13,3.6,-182.17,22.73,15561.05,15487.0,3.63,4.0,12168.475625,9.0,9.625,3
0.0219,-0.1,0.02,0.11490000000000002,0.04,0.11,7.379437753650342,31.04,9.29253280865879,-17.27,3837.02,3858.0,3838.0,3961.27,3913.0,3999.0,3962.5,3823.33,5.202028450518125,3797.0,3838.0,41.0,3824.0,0.042414620120896994,0.001799,0.12235603785674004,0.014971000000000002,7.832817373078476,0.08,9.308093789815398,3837.0229501528916,14722745.12,3961.283146910859,15691764.17,3823.3335389421622,14617879.35,10.96935781979827,0.3021839258053671,0.36935738111598143,2.19,0.4995693176715581,1.6022766605181438,43.14505548323678,70.44985120884515,309.8985882834313,44.461557895121835,81.9503473179872,1.0240117186829456,11.583793948603622,-0.03698808988334757,99.32,-24.93,113.01,-124.25,137.94,15557.96,15487.0,4.0,4.0,3719.24125,9.0,8.5,4
0.0204,-0.09,0.02,0.1015,-0.02,0.11,10.655652814820874,40.730000000000004,16.534846989313206,-34.94,3836.67,3858.0,3837.0,3962.74,3942.0,3999.0,3963.0,3823.75,4.907901792008475,3807.0,3856.0,49.0,3824.0,0.04545327270945405,0.002066,0.11453820323368093,0.013118999999999997,10.674837375810464,0.09,16.587834698959355,3836.673302484849,14720062.03,3962.746274996672,15703358.04,3823.7531497208342,14621088.15,18.633848495514407,0.30172312197001644,0.39645322254796533,2.04,0.49653984302568516,1.4476091269013287,51.85923166573919,93.51968091818532,415.6763902907219,69.05467970659923,151.40104144496163,1.0240117186829456,17.242856343031015,-0.09074176554044577,101.51,-24.56,114.43,-126.07,138.99,15561.34,15499.0,4.0,4.0,3781.38625,7.0,9.833333333333334,4
-0.4131000000000001,-0.97,-0.06,-0.3025,-0.85,0.0,7.958437158136012,38.230000000000004,15.778415343753633,-34.94,3950.54,4095.0,3841.0,4020.83,3952.0,4095.0,3967.0,3942.74,135.05388702292132,3807.0,4095.0,288.0,3827.0,0.6361092673432764,0.40463499999999997,0.5445649639850144,0.296551,8.209318972972119,0.1,15.783033992233559,3952.616250029846,15623175.22,4021.369292915039,16171410.99,3945.0523773455784,15563438.26,-1.9384514372018504,2.8179424647215763,7.041856308212976,41.31,2.6459218645037317,5.639576357045013,46.56101555203636,70.54767193014258,256.56018396987037,67.09301412846538,142.90400685480287,1.5958070058750837,13.186278258646889,-0.6252088289746426,58.44,-11.85,66.24,-70.29,78.09,15923.09,15508.0,2.24,4.0,2146.730625,12.0,7.7272727272727275,4
-0.9007000000000001,-0.97,-0.96,-0.7514999999999997,-0.85,-0.81,1.5925600114281409,9.469999999999999,1.1841767224531987,-2.8,4079.73,4095.0,4095.0,4087.05,3952.0,4095.0,4095.0,4078.6,64.92703597115768,3810.0,4095.0,285.0,4095.0,0.9286296355383022,0.8623530000000001,0.7850993567695749,0.6163810000000002,1.624766752490954,0.2,1.3433581056442099,4080.1779679322813,16647852.25,4087.1715268630455,16704971.09,4079.1167524355074,16639193.48,11.75906335729821,3.3715576124749096,12.489746965641958,90.07,3.0954867110643187,10.417834612894573,11.637734149503402,11.785871366406573,45.611115020478316,11.530579212502117,9.34263704872528,1.5958070058750837,2.9206871445512137,-0.895778010248948,5.96,-1.36,7.09,-7.32,8.45,16331.07,15543.0,0.24,4.0,224.368125,19.0,4.722222222222222,4
-0.9576999999999998,-0.97,-0.96,-0.8082000000000003,-0.82,-0.81,0.3055257763266464,1.7999999999999998,0.48234654554583467,-2.07,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.9577123785354348,0.9172129999999998,0.8082413006027346,0.653254,0.30763939929729417,0.38,0.8534723194105359,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,1.95644722053397,13.401960389184293,95.77,1.6780177671267598,11.306121190452847,2.456639157209891,1.8661586350744885,10.856211765416719,4.886435598211304,9.926713411020453,1.574992063472067,1.7647790362625408,0.0538320809666582,0.0,0.0,0.0,0.0,0.0,16380.0,16380.0,0.0,0.0,0.0,24.0,4.086956521739131,idle
-0.7127,-0.96,-0.96,-0.5789000000000001,-0.82,-0.81,1.7292475242139282,12.92,1.6115892125476643,-4.86,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.8289927623326997,0.6872289999999999,0.7026727545593326,0.4937490000000001,1.7293519017250363,0.37,1.631033721294566,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,3.3394175079651705,10.4094687043814,71.27000000000001,2.979873244535931,8.602207591455748,11.51213622200549,12.905155388680491,45.748663365054455,10.124626534773286,13.03031809018355,1.5740393895960798,2.0637836644994065,-0.5610734763548783,-54.74,-54.74,-54.74,0.0,0.0,16325.26,16122.0,0.25,1.0,2271.75,26.0,3.8,idle
-0.2249,-0.96,0.01,-0.11860000000000001,-0.82,0.11,3.553302513155895,16.28,3.020416148480206,-12.37,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.47906053897185064,0.22949900000000004,0.4162547297028588,0.17326800000000006,3.554723477290463,0.2,3.035051729377936,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,2.3863191079661545,4.722865773548473,22.49,2.0839069168165243,3.792443534456941,21.068722879553373,28.64307302341325,112.23361627849937,23.581410175778604,19.336568933543653,1.5740393895960798,4.117368937301532,-0.4268976726664491,-162.83,-162.83,-162.83,0.0,0.0,16217.17,16120.0,0.75,1.0,6670.445625,14.0,6.923076923076923,idle
0.0202,-0.05,0.02,0.11870000000000001,0.03,0.12,3.3234697817191,16.28,2.9677905923430647,-12.37,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.026683328128252668,0.000712,0.12068554180182481,0.014565000000000002,3.438795864834084,0.11,3.3701913892240603,4095.0,16769025.0,4095.0,16769025.0,4095.0,16769025.0,0.0,0.18659729578927797,0.27779389698862844,2.02,0.41051338626024153,1.6422310311588775,20.53929386989197,28.959483754483923,114.20081250025517,25.212524234636177,27.479463635920617,0.957601169589929,4.54502036150337,-0.30152745904816497,-218.93,-218.93,-218.93,0.0,0.0,16161.07,16116.0,1.0,1.0,9036.166875,8.0,8.857142857142858,1
0.011600000000000001,-0.12,0.02,0.028999999999999998,-0.08,0.03,9.625131668709784,36.53,11.517813193050147,-21.39,3730.66,3760.0,3729.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.05640921910468182,0.0031820000000000004,0.0560357029044876,0.0031400000000000004,11.227577476909255,0.06,11.589883994242566,3730.664468965281,13917857.38,4095.0,16769025.0,4095.0,16769025.0,0.0,0.3889258110909519,0.42472192487231586,2.139604578150359,0.38165661886011487,0.5012805853813461,62.400208778174374,109.78790341581468,578.0600000000001,59.7064524628328,100.17005058550929,1.1133283433021905,16.465683106777103,-0.40663920125727293,240.83,-123.51,-123.51,-364.34,0.0,15892.15,15849.0,2.0,2.0,22185.079375,3.0,40.0,2
0.0114,-0.09,0.01,0.027699999999999995,-0.07,0.03,9.142312002989177,36.53,10.699489466325018,-21.39,3730.48,3760.0,3729.0,4095.0,4095.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.04185689907291269,0.0017519999999999997,0.04861069841094654,0.0023630000000000005,10.022932505010697,0.08,10.713853461756884,3730.4847647457295,13916516.58,4095.0,16769025.0,4095.0,16769025.0,0.0,0.30756059808199515,0.30529080973302397,1.425331320573324,0.3387136872579481,0.44530106452166135,55.19716168571404,93.20342928155135,410.82,52.15847359269739,93.74918455367967,1.0008496390567367,13.90571339538689,-0.31585062563558064,241.4,-123.12,-123.12,-364.52,0.0,15892.36,15843.0,2.0,2.0,22198.76625,7.0,9.333333333333334,2
0.008899999999999998,-0.13,0.01,0.07040000000000002,-0.1,0.055,10.413767269821234,45.85,10.62994049842237,-29.38,3700.33,3741.0,3726.0,4042.09,3921.0,4095.0,4095.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.05509083408335729,0.0030350000000000012,0.10607544484940895,0.011252,10.431181860172892,0.09,10.690575475623376,3700.560067070929,13694144.81,4042.8265792635725,16344446.75,4095.0,16769025.0,0.0,0.38279361350959645,0.40591754021754917,1.8114707476212737,0.5910016332909794,1.1276067884894072,58.55669761791422,86.53123866029053,402.48615884642214,56.17490506645047,91.65438410013608,1.1332254850646448,14.160563582341632,-0.08388925849517682,270.77,-70.99,-123.9,-341.76,-52.91,15808.52,15588.0,2.32,3.0,24155.785,10.0,10.222222222222221,2
0.0192,-0.13,0.025,0.1668,-0.1,0.19,11.728733167311805,51.91,15.825208010007325,-40.57,3656.92,3729.0,3643.0,3959.15,3917.0,4095.0,3931.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.07028513356322232,0.004940000000000001,0.19807574308834489,0.039234000000000005,11.793334176559231,0.1,16.02283639060201,3657.0676641265472,13374143.9,3959.664004685246,15678939.03,4095.0,16769025.0,0.0,0.4728601304678433,0.5540246357464028,2.8523300662369775,0.927781315737404,2.4175909145611403,68.34782631766963,96.89568672366002,430.2824152619686,79.57490495599262,141.2971545405099,1.1449454135459907,20.769878572276717,-0.11804987437168159,311.96,9.73,-126.12,-302.23,-135.85,15679.95,15478.0,2.82,3.0,26765.390625,11.0,7.6,2
0.02149999999999999,-0.08,0.02,0.19640000000000002,0.09,0.19,10.0453464703812,54.43,14.510635002990048,-40.57,3642.02,3655.0,3642.0,3928.58,3910.0,3941.0,3929.0,4095.0,0.0,4095.0,4095.0,0.0,4095.0,0.058489315263559036,0.003421,0.20682359633272024,0.04277600000000001,10.089913924310753,0.11,14.580525333471357,3642.022081207087,13264324.84,3928.583250995198,15433766.36,4095.0,16769025.0,0.0,0.41904843596047187,0.4608279595674315,2.1502688433812995,0.7798895495068032,2.743441687109474,63.027590841967616,79.35851322106231,407.9005011805178,68.38291062949297,129.5454391085953,1.1449454135459907,17.701247586605657,-0.19325027919621407,330.25,43.69,-122.73,-286.56,-166.42,15637.87,15478.0,3.0,3.0,27706.853125,14.0,6.846153846153846,3
0.012699999999999998,-0.11,0.01,0.15259999999999999,0.09,0.14500000000000002,6.21122797762246,39.19,9.424606123865336,-26.69,3632.8,3655.0,3641.0,3931.84,3899.0,3968.0,3929.0,4054.02,106.17202833138302,3727.0,4095.0,368.0,4095.0,0.044147480109288234,0.0019490000000000002,0.1557562197795003,0.024259999999999997,6.840102703907303,0.12,9.424606357827367,3632.8695655087863,13197741.28,3931.8597304583486,15459520.94,4055.4100483181724,16446350.66,2.9395076816976227,0.3333034812420216,0.31611515210750246,1.27,0.518047277939184,2.118088529268737,43.286760059415435,60.213822462609,286.49,52.922244197380216,77.9735851754481,1.1134630662936245,10.756735419245187,-0.12078865718293828,332.3,33.26,-88.92,-299.04,-122.18,15583.76,15160.0,3.13,4.0,26974.72625,14.0,7.0,3
0.013000000000000005,-0.11,0.02,0.1297,0.06,0.13,4.960369647516201,22.979999999999997,9.967861965336398,-26.69,3599.92,3649.0,3579.0,3972.14,3899.0,4029.0,3965.0,3898.95,150.39357532820344,3727.0,4095.0,368.0,3788.5,0.038,0.001444,0.13315029102484155,0.017728999999999998,5.013274778026834,0.17,10.021224875233568,3600.0596106175794,12960429.2,3972.356242836234,15779614.12,3901.849475569246,15224429.33,-1.7062785582376354,0.2816352528533094,0.28598179024240766,1.2999999999999998,0.4503181812191041,1.8034060928319824,30.437268306576584,40.478530482633246,196.06671565322696,55.164082499079825,84.26583999483252,1.104943437466371,9.813400901304025,-0.041296432199202385,321.9,-50.32,22.87,-372.22,73.19,15392.83,15160.0,3.63,4.0,25806.814375,11.0,9.7,3
0.0202,-0.04,0.02,0.13019999999999998,0.06,0.13,4.794682237646203,20.16,8.199080055713567,-10.26,3575.76,3600.0,3575.0,3986.97,3941.0,4029.0,3981.5,3784.87,4.959143071136384,3763.0,3793.0,30.0,3785.0,0.029664793948382655,0.0008800000000000001,0.13368619973654725,0.017872000000000002,5.447982378826129,0.12,8.200221216528247,3575.763084993188,12786081.64,3987.1051390702,15897007.39,3784.8732488684477,14325265.51,2.42955113141502,0.2051911254920792,0.29442248898359275,2.02,0.4492452421607315,1.8112378950308947,29.83600598128882,52.41116059661814,258.68,36.16828745768675,73.60204553120884,1.0621205204683695,9.05855323426667,-0.10876277029587532,317.41,-93.8,108.3,-411.21,202.1,15240.77,15159.0,4.0,4.0,23711.801875,7.0,15.166666666666666,4
0.021099999999999997,-0.01,0.02,0.13260000000000002,0.07,0.13,5.220759251296693,24.950000000000003,5.019781639673184,-10.26,3577.87,3607.0,3578.0,3963.89,3923.0,4026.0,3953.0,3786.74,4.801291492921463,3763.0,3793.0,30.0,3787.5,0.02758622844826744,0.000761,0.13462540622037136,0.018124,5.2638560010699385,0.1,5.0203080582769015,3577.8738896165696,12801181.57,3963.9843301910264,15713171.77,3786.743043830674,14339422.88,4.744366498186867,0.18369535980993543,0.29473380326032916,2.1100000000000003,0.41663821965521863,1.843114916092464,24.54227741189218,47.04936810880384,231.11999117751267,21.31612458121946,45.458764752662724,1.0358571330062847,6.7799397155142245,-0.48417436679844705,318.35,-67.67,109.48,-386.02,177.15,15224.72,15159.0,4.0,4.0,21571.755,7.0,10.833333333333334,4
-0.39580000000000004,-0.94,0.0,-0.28669999999999995,-0.82,0.1,3.628055424052946,18.44,2.4687538070856725,-6.07,3806.61,4095.0,3583.0,4020.32,3923.0,4095.0,4017.5,3923.42,152.10392368377615,3781.0,4095.0,314.0,3792.0,0.6146917926896374,0.37784600000000007,0.5406856757858488,0.292341,3.655512823120718,0.25,2.501076968027973,3815.1857241817206,14555642.11,4020.9148163073537,16167755.96,3926.367290511676,15416360.1,-1.9410501674269005,2.779568287990541,6.761979305824393,39.58,2.510516297976588,5.581305932986826,19.189719933849815,31.432672124087816,141.04215534768437,14.010299258236378,21.10125832017279,1.4920455757114124,3.7740548846073967,0.9674847516510577,178.2,-35.51,61.39,-213.71,96.9,15735.16,15174.0,2.24,4.0,11876.3475,15.0,6.642857142857143,4
